customer_id,age,gender,subscription_type,monthly_fee,subscription_months,login_frequency,session_duration,support_tickets,payment_failures,last_active_days,customer_satisfaction,feature_usage_score,referrals,engagement_score,churn
108147,47,Male,Basic,8.23,30,17,24.18,0,0,29,4.3,60.0,2,37.8,0
108148,56,Male,Standard,18.459999999999997,45,9,34.4,1,1,17,10.0,53.5,1,44.4,0
108149,37,Female,Standard,18.639999999999997,33,12,9.41,3,0,2,6.6,52.7,1,36.1,0
108150,41,Other,Standard,21.54,4,6,43.82,2,0,9,10.0,69.6,1,48.7,0
108151,40,Male,Standard,21.139999999999997,9,7,8.63,2,0,8,9.0,31.2,1,31.8,0
108152,24,Male,Premium,37.57,17,8,41.94,1,0,23,7.6,61.1,0,42.2,0
108153,26,Male,Basic,7.85,43,6,22.8,0,0,3,8.5,58.2,0,40.0,0
108154,18,Male,Standard,20.75,39,5,14.74,0,1,5,4.2,36.0,0,23.3,1
108155,43,Male,Standard,22.099999999999998,24,2,9.85,1,0,14,10.0,59.6,1,40.0,0
108156,55,Male,Basic,12.06,57,7,25.87,3,0,5,7.0,29.4,1,29.2,1
108157,55,Male,Basic,7.98,39,6,9.86,3,0,36,8.0,18.5,0,25.6,1
108158,61,Male,Standard,21.97,13,8,3.01,2,0,20,5.7,56.5,0,32.7,1
108159,39,Male,Basic,6.44,57,13,7.05,1,3,5,7.9,57.0,0,40.2,0
108160,61,Male,Basic,9.58,26,9,12.96,1,0,28,6.9,64.5,1,39.1,0
108161,27,Male,Premium,40.96,19,5,21.36,0,0,7,5.9,74.7,1,39.1,0
108162,23,Other,Standard,15.829999999999998,17,11,17.04,0,0,13,8.0,42.8,2,36.2,0
108163,34,Male,Basic,14.18,50,12,12.12,2,1,4,7.9,67.0,0,43.2,0
108164,68,Female,Standard,22.639999999999997,30,9,11.2,1,0,4,7.1,99.7,1,49.9,0
108165,67,Female,Standard,21.279999999999998,26,7,25.42,2,0,17,8.0,86.7,0,48.3,0
108166,55,Female,Premium,38.06,13,5,20.76,1,0,40,7.9,70.5,0,41.8,1
108167,41,Female,Standard,19.849999999999998,49,7,15.94,2,0,1,6.7,25.9,1,26.4,0
108168,68,Female,Premium,41.57,18,4,11.03,2,1,1,10.0,41.5,0,35.7,1
108169,27,Female,Basic,7.74,57,7,59.41,2,0,22,6.0,17.1,0,27.2,1
108170,25,Male,Standard,19.63,21,4,14.23,0,1,36,5.1,74.2,1,36.0,1
108171,38,Male,Basic,11.81,52,11,10.62,0,0,9,10.0,48.4,0,41.2,0
108172,23,Other,Basic,7.0,34,7,35.41,0,1,6,7.5,52.5,0,38.2,0
108173,38,Female,Standard,20.65,51,12,40.35,1,0,0,6.7,43.0,1,36.8,0
108174,56,Other,Basic,6.48,47,12,14.17,1,0,6,3.2,69.2,0,34.7,0
108175,41,Female,Standard,18.099999999999998,9,10,26.78,0,1,10,9.5,65.8,1,46.7,0
108176,50,Female,Premium,38.980000000000004,30,8,21.15,3,0,14,7.9,71.6,0,43.6,0
108177,35,Female,Basic,11.02,29,8,37.97,0,0,3,6.4,83.1,0,45.9,0
108178,45,Female,Basic,8.59,29,11,33.42,2,0,13,8.6,41.0,0,38.7,0
108179,69,Female,Standard,20.24,46,8,5.55,1,0,1,3.3,63.9,1,30.4,0
108180,49,Female,Premium,38.620000000000005,19,14,6.64,1,0,15,6.4,35.8,2,31.3,0
108181,29,Female,Standard,18.93,8,8,25.48,1,0,9,7.9,53.7,2,38.7,0
108182,65,Female,Standard,22.49,44,6,15.19,1,0,13,5.5,62.5,1,34.4,0
108183,59,Female,Basic,7.69,17,6,20.35,0,0,23,7.4,27.4,2,28.3,1
108184,44,Male,Basic,11.51,12,11,17.35,2,0,6,7.2,47.6,2,36.1,0
108185,27,Male,Standard,19.99,15,4,32.94,0,0,15,5.5,67.6,4,36.9,0
108186,63,Female,Basic,8.84,5,4,36.84,1,0,8,3.5,70.4,1,34.2,0
108187,69,Female,Premium,37.550000000000004,34,6,34.18,0,0,19,7.0,91.8,0,48.3,0
108188,59,Male,Standard,17.7,52,8,25.33,0,1,25,6.7,100.0,1,50.2,0
108189,49,Male,Standard,18.509999999999998,50,14,5.5,1,1,8,7.0,64.7,0,41.0,0
108190,59,Female,Standard,19.689999999999998,3,7,17.55,4,1,10,6.0,60.4,1,35.6,0
108191,43,Female,Standard,21.2,5,7,29.77,1,0,0,6.2,56.9,0,36.3,0
108192,42,Female,Standard,19.389999999999997,34,11,7.22,2,0,22,7.6,86.6,0,47.5,0
108193,28,Female,Premium,39.52,9,6,40.16,2,0,9,6.5,71.7,2,42.0,0
108194,40,Male,Premium,39.82,24,7,17.88,0,1,39,9.9,29.1,0,34.0,1
108195,51,Male,Premium,40.940000000000005,5,9,10.23,1,0,22,3.6,70.2,0,33.9,0
108196,69,Male,Premium,41.28,27,6,47.95,0,1,1,7.3,73.4,2,44.9,0
108197,57,Female,Standard,17.22,49,12,16.14,2,1,13,8.2,72.6,0,46.0,0
108198,40,Male,Standard,19.43,53,8,27.01,2,0,2,4.5,41.3,0,28.4,1
108199,46,Female,Basic,12.440000000000001,20,6,2.37,2,0,7,5.6,48.3,1,29.0,0
108200,48,Female,Basic,7.36,47,6,12.45,4,0,5,5.9,52.4,1,31.9,0
108201,24,Female,Basic,10.14,45,10,42.45,1,0,3,6.7,62.8,1,42.0,0
108202,57,Female,Basic,9.65,41,11,7.7,0,0,12,7.4,48.6,1,35.7,0
108203,50,Male,Standard,18.86,2,7,12.78,2,0,5,3.4,56.8,0,28.8,0
108204,38,Female,Basic,13.17,23,5,6.12,2,0,15,10.0,51.9,0,38.8,0
108205,19,Male,Premium,40.06,34,13,1.39,0,0,40,5.8,22.2,0,24.9,0
108206,35,Male,Premium,43.010000000000005,29,10,3.35,0,0,20,6.1,54.4,1,33.9,0
108207,64,Male,Basic,10.0,43,8,10.78,5,1,4,6.5,55.9,1,35.0,0
108208,50,Male,Basic,10.91,35,7,31.9,3,1,2,5.6,41.1,1,30.6,0
108209,54,Female,Premium,38.84,30,8,44.57,2,1,17,5.6,60.9,1,38.4,1
108210,51,Female,Premium,38.86,3,11,6.83,1,0,40,3.5,67.1,0,33.4,0
108211,37,Male,Premium,40.81,10,9,22.43,1,1,24,6.0,40.2,0,31.1,0
108212,52,Male,Premium,40.85,56,5,13.61,4,0,6,10.0,59.2,1,41.8,1
108213,68,Female,Premium,41.190000000000005,34,6,3.82,1,0,30,4.2,56.8,0,28.9,1
108214,67,Female,Standard,20.74,1,5,52.19,1,0,6,5.3,56.4,1,35.8,0
108215,35,Male,Basic,7.32,6,4,30.42,0,1,31,7.8,70.3,0,42.1,0
108216,63,Female,Standard,18.38,6,5,24.03,1,0,66,4.5,59.9,2,32.1,1
108217,41,Female,Basic,11.69,43,8,24.33,2,1,3,10.0,92.9,0,54.6,0
108218,25,Female,Premium,36.07,16,7,21.4,2,0,4,7.4,68.1,0,41.1,0
108219,47,Male,Standard,20.58,1,12,7.97,2,1,16,2.2,68.0,0,31.7,0
108220,61,Female,Standard,19.77,5,3,37.98,0,0,57,8.6,68.5,2,43.5,1
108221,27,Female,Basic,11.69,25,5,16.06,0,0,18,9.2,71.4,0,44.1,0
108222,40,Female,Standard,20.819999999999997,58,5,8.59,0,0,0,9.2,17.4,1,27.1,0
108223,69,Female,Standard,18.659999999999997,27,4,12.34,1,1,4,10.0,53.9,0,39.5,1
108224,66,Other,Premium,38.57,42,10,28.51,0,1,22,8.0,49.5,0,39.0,0
108225,28,Male,Basic,8.94,53,7,36.61,1,1,5,10.0,63.7,0,46.7,0
108226,19,Female,Premium,41.15,55,6,13.9,1,1,12,6.1,51.3,0,32.1,0
108227,43,Female,Premium,35.39,38,10,19.97,2,1,3,7.6,69.0,1,43.1,0
108228,53,Female,Standard,20.299999999999997,43,7,27.42,3,0,1,8.5,43.7,0,36.7,1
108229,50,Male,Standard,18.22,26,6,10.8,1,0,9,5.3,48.0,2,29.2,0
108230,64,Male,Standard,20.369999999999997,16,9,34.29,0,1,1,4.9,63.6,0,37.2,0
108231,30,Female,Basic,10.68,52,10,34.81,1,0,16,5.8,67.3,1,40.7,0
108232,57,Female,Basic,6.67,45,4,21.23,0,0,9,4.8,58.5,0,31.5,0
108233,42,Male,Premium,39.54,44,13,39.36,1,0,13,7.3,52.2,0,41.1,0
108234,21,Female,Standard,20.299999999999997,50,3,10.29,0,1,15,7.5,36.4,1,28.6,1
108235,59,Male,Basic,10.17,26,4,18.12,1,1,20,8.8,61.3,1,40.0,1
108236,36,Other,Standard,19.75,45,12,10.47,1,1,2,5.9,52.4,0,34.7,0
108237,35,Female,Standard,17.549999999999997,37,5,46.44,2,1,27,6.9,52.0,0,37.1,1
108238,54,Male,Basic,7.85,28,9,3.84,1,0,28,8.8,55.3,1,39.1,0
108239,47,Female,Standard,17.229999999999997,28,12,6.67,1,0,4,5.8,43.6,1,31.4,0
108240,36,Female,Basic,11.1,30,9,30.78,2,0,76,8.4,45.5,0,38.4,1
108241,40,Male,Basic,9.76,58,5,7.21,0,0,4,9.1,44.0,1,34.7,0
108242,33,Female,Standard,19.889999999999997,13,5,26.03,2,0,3,3.3,27.3,2,20.2,0
108243,18,Male,Standard,16.58,25,9,23.65,0,0,8,8.5,76.7,0,47.1,0
108244,29,Female,Basic,9.92,45,4,28.62,3,0,4,10.0,75.2,0,47.7,0
108245,41,Male,Standard,21.259999999999998,51,6,31.71,3,0,3,10.0,39.2,0,38.3,0
108246,51,Male,Basic,6.3100000000000005,19,8,14.34,0,1,4,6.0,65.1,2,37.1,0
108247,25,Male,Basic,8.92,13,15,11.65,2,1,2,5.4,14.0,0,23.8,0
108248,35,Male,Basic,6.85,11,4,3.66,0,1,4,6.5,83.0,1,40.3,0
108249,65,Female,Basic,9.15,48,4,25.23,1,0,10,7.3,50.9,1,34.7,0
108250,22,Male,Basic,8.19,23,7,5.41,2,0,5,6.7,57.9,2,34.9,0
108251,43,Male,Premium,40.75,14,9,29.85,1,2,7,8.6,41.8,2,37.6,1
108252,47,Female,Standard,20.33,10,7,24.53,2,0,23,3.6,78.6,0,37.0,1
108253,30,Female,Basic,12.57,34,10,19.38,0,1,3,6.5,47.4,1,34.4,0
108254,36,Female,Basic,9.88,40,8,17.89,0,0,22,8.4,76.0,0,45.6,0
108255,46,Female,Basic,10.67,23,7,13.99,3,0,31,5.1,34.9,0,25.7,1
108256,20,Female,Standard,18.869999999999997,40,9,8.94,1,0,23,6.8,52.7,2,34.9,1
108257,43,Male,Basic,7.78,58,14,43.34,2,0,0,5.4,70.8,0,43.9,0
108258,57,Male,Basic,11.66,54,7,36.9,0,0,4,6.3,59.5,0,38.0,0
108259,29,Other,Standard,22.479999999999997,21,7,42.08,2,1,19,6.1,14.8,1,24.8,1
108260,19,Male,Standard,21.4,59,6,19.39,2,0,0,5.8,38.6,0,28.3,0
108261,28,Male,Basic,10.25,20,8,3.13,1,0,0,6.1,56.5,1,33.5,0
108262,61,Male,Standard,18.04,32,6,18.54,1,0,36,9.1,53.6,1,39.3,0
108263,45,Male,Basic,12.27,14,6,31.55,1,0,0,8.1,30.7,0,31.9,0
108264,35,Female,Basic,11.15,24,7,42.94,2,1,5,8.1,74.1,0,46.7,0
108265,30,Female,Standard,24.04,46,6,11.98,1,0,15,7.5,52.5,2,35.1,0
108266,54,Other,Standard,17.68,18,6,71.43,2,0,32,6.2,88.2,0,49.8,0
108267,39,Female,Standard,21.72,47,4,30.3,0,0,2,6.3,12.5,1,21.7,1
108268,29,Male,Basic,11.09,54,7,6.4,1,1,14,4.0,32.6,0,22.0,1
108269,19,Male,Standard,19.31,30,4,41.03,0,0,8,5.8,54.7,2,34.6,0
108270,54,Other,Basic,12.72,28,14,11.81,2,0,16,9.7,21.3,0,34.1,0
108271,24,Male,Standard,20.79,48,4,7.08,1,0,65,5.6,12.5,1,17.7,1
108272,43,Male,Standard,18.119999999999997,14,10,17.53,0,0,0,4.8,70.6,1,37.7,0
108273,43,Female,Basic,9.75,42,11,48.32,0,0,14,7.7,41.1,2,38.6,0
108274,41,Female,Standard,18.09,54,8,20.67,2,0,18,1.7,45.9,0,23.5,0
108275,29,Male,Standard,19.049999999999997,21,8,2.4,2,2,16,10.0,75.7,0,47.0,1
108276,33,Female,Basic,11.4,34,9,59.34,0,0,6,7.6,59.2,0,44.1,0
108277,40,Other,Premium,41.97,5,11,26.22,0,1,12,6.5,48.4,0,35.9,0
108278,57,Male,Premium,40.43,31,5,43.7,3,0,9,4.8,72.2,0,38.6,1
108279,26,Female,Basic,8.49,3,9,8.2,3,3,7,5.2,10.1,0,18.8,1
108280,49,Male,Premium,40.75,23,8,11.51,1,0,10,7.5,58.3,1,37.8,0
108281,32,Female,Standard,21.439999999999998,39,4,17.77,3,1,10,8.0,60.6,1,38.2,1
108282,54,Female,Standard,16.049999999999997,56,7,2.12,3,1,20,1.2,73.8,0,28.3,1
108283,30,Other,Premium,40.22,59,10,27.26,2,1,13,8.5,82.8,0,49.9,0
108284,22,Male,Standard,19.61,44,5,7.81,1,1,26,8.3,20.3,0,26.1,1
108285,28,Male,Basic,11.9,30,8,14.1,1,1,35,9.0,70.4,0,44.7,1
108286,27,Male,Premium,40.760000000000005,42,7,21.27,0,0,11,5.5,42.1,0,29.5,0
108287,69,Female,Basic,10.96,43,12,14.76,2,0,91,4.8,34.4,0,27.6,1
108288,30,Male,Basic,9.030000000000001,30,10,30.19,1,0,0,9.7,23.1,0,34.7,0
108289,58,Male,Basic,9.99,57,5,26.5,1,1,4,6.0,63.6,0,36.5,1
108290,63,Male,Premium,41.88,49,7,21.1,2,0,0,7.0,97.0,0,48.9,0
108291,67,Male,Premium,39.86,36,7,8.19,2,0,17,5.2,77.8,3,38.2,0
108292,32,Male,Basic,10.34,38,8,17.25,1,1,7,5.6,80.3,0,41.2,0
108293,59,Female,Premium,36.92,7,10,5.48,0,0,7,10.0,52.2,1,41.3,0
108294,24,Male,Basic,9.85,59,8,12.18,4,0,20,9.6,73.3,2,46.5,1
108295,57,Male,Premium,35.97,5,8,24.73,1,0,8,7.6,78.5,0,45.5,0
108296,45,Female,Standard,18.959999999999997,6,10,27.15,1,0,43,5.9,52.2,0,35.5,0
108297,49,Female,Basic,10.120000000000001,49,9,4.64,3,0,11,6.1,63.5,0,36.3,0
108298,52,Male,Basic,11.52,14,6,18.55,1,0,2,8.3,68.1,1,42.1,0
108299,32,Male,Basic,7.99,11,8,38.9,2,0,20,10.0,51.1,0,43.7,0
108300,65,Female,Basic,10.74,37,12,1.13,1,0,32,6.6,45.8,0,33.1,0
108301,53,Male,Standard,22.93,2,9,20.8,1,1,3,5.8,53.7,2,34.5,0
108302,38,Female,Basic,8.71,31,9,40.83,3,2,44,8.5,41.3,1,38.4,1
108303,23,Male,Premium,36.900000000000006,46,9,71.3,0,0,23,8.7,75.2,0,52.4,0
108304,18,Male,Standard,20.569999999999997,27,5,21.85,1,1,32,6.8,70.1,0,39.6,0
108305,21,Male,Standard,17.61,16,13,36.12,0,2,13,7.6,41.7,1,38.2,0
108306,28,Female,Basic,8.35,2,6,35.35,0,0,14,5.6,67.9,1,38.5,0
108307,61,Female,Premium,41.84,49,12,13.55,1,0,11,5.7,67.6,1,39.2,0
108308,43,Male,Standard,23.74,26,3,7.79,3,0,45,8.0,47.7,1,32.7,1
108309,54,Female,Premium,37.99,16,13,13.61,0,1,32,6.1,54.4,0,36.5,0
108310,40,Male,Premium,38.52,9,6,5.86,1,0,4,5.7,32.2,1,24.7,0
108311,46,Male,Basic,9.11,52,10,50.24,2,0,19,8.4,76.1,0,50.2,0
108312,38,Female,Basic,8.89,52,8,24.13,2,0,1,4.7,45.6,1,29.8,0
108313,65,Male,Premium,43.86,9,5,20.09,1,0,0,3.8,46.0,2,26.1,0
108314,62,Female,Premium,38.93,5,4,13.37,2,0,8,3.0,63.2,1,28.4,1
108315,62,Female,Standard,19.209999999999997,36,9,1.64,1,1,5,4.2,66.8,2,33.1,0
108316,66,Female,Basic,13.22,7,6,32.32,2,0,42,6.6,78.3,1,43.3,1
108317,44,Female,Standard,21.139999999999997,32,9,47.17,3,0,11,5.8,19.2,2,27.1,0
108318,56,Male,Basic,11.96,29,8,58.7,0,0,0,6.6,31.6,2,33.2,0
108319,57,Male,Basic,8.18,37,10,9.19,2,0,3,4.6,65.6,0,34.9,0
108320,30,Male,Standard,18.93,56,5,67.58,1,1,5,6.4,29.5,0,31.7,0
108321,40,Male,Basic,7.91,3,12,21.98,2,1,0,8.2,49.4,1,39.7,0
108322,33,Female,Standard,21.59,30,3,40.23,2,1,18,4.1,79.5,1,38.0,1
108323,47,Male,Premium,42.440000000000005,40,10,7.44,3,0,28,5.0,61.5,0,34.3,0
108324,21,Female,Premium,38.79,31,4,20.44,1,3,3,5.6,44.0,1,28.7,1
108325,57,Male,Premium,39.260000000000005,48,3,12.54,1,1,3,4.1,73.7,1,33.2,0
108326,33,Female,Premium,39.35,27,11,5.52,1,0,18,7.5,32.7,1,30.9,0
108327,48,Female,Basic,6.9,6,12,36.49,0,1,48,6.4,40.5,0,35.0,0
108328,59,Female,Premium,38.64,29,12,7.51,0,0,10,5.6,58.6,0,35.6,0
108329,42,Male,Premium,41.54,9,4,16.73,0,0,0,8.8,33.5,0,31.5,0
108330,61,Female,Premium,38.24,54,9,19.09,2,0,28,9.1,62.7,0,43.6,0
108331,29,Male,Standard,20.18,20,7,19.04,1,0,38,3.2,65.1,0,31.5,0
108332,43,Male,Basic,7.37,50,2,9.37,2,1,13,6.2,49.1,1,29.2,1
108333,54,Male,Basic,9.700000000000001,11,7,13.46,2,0,24,4.5,61.8,1,32.5,1
108334,65,Female,Basic,8.86,19,8,48.45,0,0,0,6.4,59.6,1,40.1,0
108335,50,Male,Premium,37.550000000000004,39,6,20.17,0,0,6,7.8,73.1,0,42.8,0
108336,45,Female,Standard,21.57,10,7,26.92,0,1,8,10.0,46.7,0,40.5,0
108337,26,Other,Premium,41.68,5,16,18.04,0,1,17,5.3,53.8,0,36.7,0
108338,29,Male,Standard,18.049999999999997,39,9,11.74,3,0,24,2.8,18.3,0,16.9,1
108339,22,Female,Standard,19.56,23,6,11.56,2,0,9,8.5,56.1,0,38.1,0
108340,69,Female,Basic,10.08,6,8,26.63,2,0,14,5.7,61.8,2,36.9,0
108341,45,Male,Basic,6.36,31,11,93.78,4,0,64,6.7,10.5,2,32.5,1
108342,52,Female,Standard,17.2,18,8,6.3,0,0,4,4.9,34.1,2,24.7,0
108343,22,Male,Standard,22.56,21,10,1.0,1,0,29,7.7,68.8,1,41.2,0
108344,51,Female,Basic,7.86,15,6,27.88,0,1,1,4.1,31.7,0,23.8,0
108345,63,Male,Standard,22.509999999999998,59,12,6.58,2,1,0,6.9,73.8,0,42.7,0
108346,51,Male,Basic,7.300000000000001,31,4,4.82,1,0,29,5.9,52.1,0,30.0,1
108347,30,Female,Premium,41.31,10,12,4.57,1,0,15,7.7,45.0,2,35.4,0
108348,56,Male,Basic,9.370000000000001,6,7,30.63,0,0,34,7.0,22.6,0,27.7,1
108349,59,Male,Standard,19.65,24,4,38.53,2,3,4,10.0,64.7,0,45.7,1
108350,62,Male,Basic,13.7,33,6,11.13,0,2,86,5.1,19.1,2,20.2,1
108351,65,Male,Standard,17.479999999999997,28,9,9.53,0,0,12,7.4,52.5,0,36.1,0
108352,31,Female,Standard,21.18,28,6,16.02,2,1,1,10.0,59.8,0,42.7,1
108353,28,Female,Standard,21.099999999999998,10,7,5.35,2,0,8,9.7,45.6,0,37.2,0
108354,59,Female,Premium,46.7,23,11,16.48,3,3,37,7.4,66.1,0,42.0,1
108355,55,Female,Basic,7.84,15,10,19.34,0,0,2,6.9,100.0,1,50.9,0
108356,21,Male,Basic,8.74,46,6,17.48,1,0,14,5.5,66.9,2,36.0,0
108357,50,Male,Standard,21.619999999999997,48,11,13.32,1,0,8,6.2,22.1,0,26.0,0
108358,24,Female,Standard,19.59,37,9,61.31,0,0,0,5.4,60.1,1,40.1,0
108359,58,Female,Basic,9.06,14,12,21.47,1,0,15,6.6,65.7,0,41.3,0
108360,25,Male,Standard,21.909999999999997,48,11,22.39,1,0,22,7.5,1.5,1,23.4,0
108361,54,Male,Basic,9.46,14,6,8.63,0,0,5,5.9,45.9,0,29.5,0
108362,68,Female,Basic,8.21,7,12,5.67,2,0,72,6.2,56.8,0,36.1,0
108363,27,Female,Standard,21.439999999999998,51,7,10.51,1,0,37,7.7,69.0,1,40.8,0
108364,60,Female,Premium,40.74,36,6,11.29,1,0,4,7.1,47.0,0,32.6,0
108365,32,Male,Standard,19.36,18,6,5.79,1,1,0,8.6,29.3,1,29.6,0
108366,55,Female,Standard,19.27,54,10,14.76,0,1,7,10.0,33.2,0,36.6,0
108367,32,Male,Premium,38.160000000000004,53,10,2.05,1,1,9,4.8,25.1,0,22.4,1
108368,22,Male,Basic,11.44,15,8,15.09,2,1,3,6.2,46.0,0,31.9,1
108369,46,Female,Standard,19.27,49,11,24.07,0,0,0,6.2,60.9,0,38.8,0
108370,36,Male,Premium,38.45,33,11,15.53,1,1,4,4.8,100.0,1,46.8,0
108371,68,Male,Basic,7.42,56,7,38.16,0,1,1,6.4,70.6,0,41.7,0
108372,27,Other,Basic,10.77,47,12,42.85,1,0,9,6.5,51.7,1,39.3,0
108373,29,Female,Premium,38.97,48,7,7.03,1,0,4,4.6,48.5,1,28.0,0
108374,21,Female,Premium,35.96,56,8,9.5,1,0,39,3.8,80.9,1,36.9,1
108375,48,Male,Basic,7.58,22,9,49.46,4,0,11,9.6,37.6,1,40.5,0
108376,35,Male,Basic,9.52,43,7,22.7,0,1,26,6.6,66.3,0,39.1,0
108377,33,Female,Basic,9.58,41,6,35.64,1,0,13,6.8,67.8,0,40.9,0
108378,57,Female,Basic,9.5,17,8,8.17,0,1,17,8.5,60.9,0,40.2,0
108379,53,Female,Standard,19.22,26,5,58.22,3,0,11,9.4,50.1,0,42.8,1
108380,42,Male,Standard,17.04,15,7,18.76,1,0,27,5.2,70.4,1,37.1,0
108381,40,Male,Premium,38.24,40,10,23.17,0,1,0,9.9,30.8,0,36.6,0
108382,29,Other,Basic,12.36,18,8,16.36,2,1,16,6.3,29.7,3,27.3,1
108383,51,Female,Premium,42.06,8,7,27.99,3,1,11,7.5,100.0,0,51.6,1
108384,53,Male,Basic,11.15,3,4,17.64,1,0,13,10.0,58.3,0,41.4,0
108385,54,Male,Basic,10.97,54,3,32.15,2,0,8,5.8,48.8,1,31.3,1
108386,20,Female,Standard,21.799999999999997,55,7,30.41,2,0,8,5.0,67.1,0,37.0,1
108387,26,Male,Basic,7.75,51,10,7.56,1,0,21,9.8,63.8,0,44.6,0
108388,35,Male,Basic,10.06,14,10,21.51,4,0,2,6.3,86.8,1,46.0,0
108389,60,Male,Premium,37.75,34,8,14.47,1,0,7,10.0,58.1,0,43.0,0
108390,52,Female,Basic,7.78,33,9,13.61,0,1,46,6.6,49.4,1,34.0,0
108391,51,Male,Standard,20.729999999999997,37,4,19.96,2,1,12,6.3,46.5,0,30.8,1
108392,58,Other,Basic,11.88,49,3,36.79,0,0,0,8.7,36.8,0,34.0,0
108393,31,Male,Basic,9.6,1,3,13.68,1,0,25,4.0,75.5,0,33.7,1
108394,21,Female,Standard,23.29,53,11,6.07,1,0,10,7.1,72.5,0,42.1,0
108395,46,Male,Premium,40.410000000000004,48,5,4.73,0,0,0,4.4,76.6,1,34.8,0
108396,58,Female,Standard,18.439999999999998,35,9,29.45,1,0,6,7.8,51.2,1,38.7,0
108397,62,Other,Standard,17.82,10,7,10.28,3,1,11,8.9,56.3,0,39.3,0
108398,67,Female,Premium,42.03,19,8,11.89,4,0,64,7.4,56.0,0,36.9,1
108399,32,Female,Standard,20.25,11,13,37.23,0,0,14,5.6,57.2,1,39.0,0
108400,45,Female,Basic,11.34,55,8,11.34,1,2,15,3.9,62.0,0,31.7,1
108401,59,Female,Standard,14.669999999999998,35,8,36.91,1,1,12,8.9,78.8,0,49.5,1
108402,33,Female,Standard,20.479999999999997,2,4,45.67,1,2,32,5.5,92.2,0,45.7,1
108403,29,Other,Standard,18.97,3,7,2.22,2,0,0,4.9,90.7,0,40.8,0
108404,69,Male,Standard,17.2,15,6,2.71,0,0,3,8.7,13.0,0,24.6,0
108405,22,Other,Basic,9.86,59,5,10.2,1,0,20,4.2,86.4,2,38.0,0
108406,51,Male,Standard,22.169999999999998,52,14,12.21,2,0,5,7.6,41.8,0,36.1,0
108407,59,Male,Standard,24.52,41,5,19.84,0,0,2,4.6,49.7,0,28.8,0
108408,18,Male,Standard,20.47,47,8,1.47,3,0,2,4.2,36.7,0,23.6,0
108409,56,Male,Premium,38.57,28,8,13.03,0,0,0,9.8,68.5,2,45.6,0
108410,49,Female,Premium,38.45,2,11,19.44,1,0,49,6.0,80.5,0,43.8,0
108411,43,Female,Standard,21.919999999999998,30,8,21.75,0,0,19,8.4,78.0,1,46.6,0
108412,34,Female,Standard,18.0,38,12,2.89,0,0,1,4.6,46.5,0,29.5,0
108413,65,Female,Standard,21.229999999999997,5,6,21.7,1,0,11,7.8,38.6,0,32.6,0
108414,44,Female,Standard,20.58,6,6,63.5,1,0,0,6.9,9.2,0,26.6,0
108415,41,Female,Premium,40.36,5,6,4.23,1,0,35,7.8,46.6,2,33.0,0
108416,52,Male,Standard,16.849999999999998,54,5,10.93,0,0,1,7.1,56.7,2,34.9,1
108417,63,Female,Basic,9.280000000000001,12,6,24.27,1,1,21,7.9,59.9,1,39.5,1
108418,59,Female,Standard,17.07,4,10,35.91,2,1,31,9.7,74.3,3,50.7,0
108419,56,Female,Standard,18.81,24,12,9.44,1,0,15,9.2,83.2,1,50.4,0
108420,43,Female,Standard,21.82,25,7,70.15,0,0,47,8.4,49.1,1,42.8,0
108421,66,Female,Standard,22.45,26,8,17.34,2,1,1,10.0,65.9,2,45.7,0
108422,55,Male,Basic,10.42,55,10,10.58,1,0,33,5.0,63.6,1,35.3,0
108423,40,Male,Basic,8.85,46,8,14.21,1,0,3,7.8,60.8,0,39.4,0
108424,39,Female,Basic,13.17,46,8,30.93,1,0,12,8.7,38.2,1,36.3,0
108425,21,Female,Standard,18.82,43,7,11.55,1,0,30,8.0,69.6,2,41.7,0
108426,66,Female,Basic,7.720000000000001,33,8,34.05,2,1,29,8.5,51.2,2,40.1,1
108427,26,Male,Premium,41.38,21,9,20.41,1,1,4,5.7,73.8,1,40.3,0
108428,21,Male,Basic,10.91,23,9,41.83,0,1,8,6.7,65.6,1,42.2,0
108429,24,Female,Premium,38.9,37,6,4.31,2,1,28,8.7,59.2,1,38.6,1
108430,40,Male,Basic,10.19,37,7,25.27,0,1,0,7.2,53.8,0,36.8,0
108431,19,Female,Basic,10.870000000000001,12,13,15.03,1,0,3,6.1,54.3,2,36.7,0
108432,66,Male,Standard,20.4,37,10,16.18,0,1,3,8.1,10.6,1,26.2,0
108433,41,Male,Basic,10.91,21,8,15.89,0,1,3,8.6,60.0,0,41.0,0
108434,57,Female,Premium,38.980000000000004,13,9,22.11,0,0,21,5.9,43.1,0,31.7,0
108435,48,Male,Basic,11.040000000000001,43,8,21.35,1,0,29,9.4,59.5,0,43.0,0
108436,64,Female,Standard,20.029999999999998,53,8,15.73,1,0,0,10.0,47.3,2,39.9,0
108437,48,Female,Premium,39.050000000000004,33,13,18.44,1,0,9,6.8,52.6,0,37.9,0
108438,64,Male,Basic,9.5,44,4,18.75,1,0,8,6.9,53.1,0,33.8,1
108439,57,Female,Basic,9.790000000000001,6,6,36.46,2,1,3,8.1,54.0,1,39.5,1
108440,65,Female,Basic,7.1,59,6,14.7,2,1,17,9.0,46.8,1,36.7,1
108441,68,Male,Standard,18.72,43,7,9.58,1,1,2,8.4,52.2,0,37.0,0
